RegionID,SizeRank,RegionName,RegionType,StateName,State,Metro,StateCodeFIPS,MunicipalCodeFIPS,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31,2023-11-30,2023-12-31,2024-01-31,2024-02-29,2024-03-31,2024-04-30,2024-05-31,2024-06-30,2024-07-31,2024-08-31,2024-09-30,2024-10-31
1712,186,Forsyth County,county,NC,NC,"Winston-Salem, NC",37,67,871.9563657258091,878.86518525393,879.4211166630686,882.6096959273866,886.2854005871692,891.6491440427388,896.8501493079467,896.0233584670326,902.2507845517954,901.5779788462152,901.120416828256,891.2860893492315,894.1489237924595,897.1223406302862,904.7274464016627,909.7714768436142,916.0970515234378,921.4726614499936,926.7339722604194,926.6955545451812,926.0678925254324,921.1892301814196,921.486747029183,921.4335194366712,925.5054533961072,927.5714624838108,939.576272141618,947.8586984440208,959.737184949741,962.2127450347614,965.012370137279,963.644822081152,967.7142966000018,964.8954892123396,967.5879015589126,963.9093922816128,970.0253030483194,974.2005348278848,984.5534278746904,993.086976349962,1002.3392350458928,1006.9273281552826,1009.0093348752274,1009.892997930658,1012.1870253778684,1007.8278844894282,1011.5851505225364,1013.6467820409588,1024.247863005962,1026.1686631110176,1037.1684286416962,1046.2738118022803,1061.3082889796738,1064.8341814577468,1068.0378423006916,1063.8978025261054,1065.5334447246723,1067.1450995860896,1063.1376573406503,1059.2035614518693,1064.2427386692868,1079.6170516173977,1098.1910578169886,1098.2819629387925,1100.881037384658,1104.8910313609265,1126.5530975026095,1137.647026890456,1146.943030703118,1147.9050075408802,1152.84170905399,1151.5557354050177,1161.7762335135203,1165.8406607832196,1183.367871740585,1203.3419530904252,1232.6784836241627,1258.2197041767415,1278.1079755065434,1297.5162080621578,1311.9598072114095,1322.296009907992,1331.3582256810284,1333.291296538693,1337.8513827483848,1355.414577406358,1373.5223654866336,1395.6326194777002,1405.8792554050488,1422.2019429084885,1440.0567230408562,1448.9143492766682,1465.6993665534058,1463.9260466136502,1456.25377666689,1440.3623724220893,1438.7149358094432,1443.2736769762032,1466.126882783906,1476.5752785512825,1495.746331609619,1497.5135514059536,1522.4612598617853,1531.601861718483,1533.428299028831,1509.462356397872,1501.2434383167144,1497.13357475379,1505.7109686209053,1508.363249895498,1523.0545906176158,1529.1621433182695,1544.0449000368774,1558.815128725612,1576.6871509738207,1585.1342436669838,1593.250558220388,1607.433453815261
231,187,Lane County,county,OR,OR,"Eugene-Springfield, OR",41,39,942.0259141923868,955.8066455498168,972.3879053482692,977.9948616684392,985.462677946133,982.0563195360048,984.1987126690892,981.8117530047726,983.6826574567452,982.144207799546,982.7324056403768,993.8847005164882,999.6674713372928,1015.0019666591932,1020.6507853161378,1031.1205435028955,1037.2918497471246,1039.610878980954,1045.9593252802763,1047.641837795238,1051.475147034506,1056.5285918974348,1052.6103489816203,1052.7346958250073,1054.2159077925785,1064.9990936647232,1079.2606330429012,1086.235775715338,1095.6741877574964,1102.4618810470265,1114.8139773381752,1121.4241115832365,1121.8564701265143,1119.8721170580284,1117.0191131202942,1115.1387870191331,1130.143699237974,1140.392711834617,1154.6292696994085,1160.09745914347,1169.067862990229,1179.4598730387142,1182.7404895306909,1194.24493905267,1199.8425111961649,1199.7367906510074,1195.2738656611657,1195.406372233109,1204.5949838099025,1211.25600601162,1217.332008925979,1228.9760577637942,1241.0040082678,1253.6101110276495,1257.4442365417597,1261.935978237104,1273.5362544058034,1267.731606493718,1262.6079812148982,1251.3779322241594,1260.401362523887,1274.0146155929533,1286.2840926815657,1294.040064565358,1288.568154900761,1293.7879240970822,1293.6526555612802,1311.2816545018525,1318.9527519516744,1329.8586579397877,1329.1372840253432,1333.7415123165472,1339.453235764819,1353.1612512154163,1357.928321507069,1368.3896615306987,1386.7454166312336,1421.1947799495913,1447.2053824292896,1467.8066681408447,1486.5042390329224,1506.5959246976695,1507.8088409001502,1503.9321014748102,1503.1032530303585,1507.7902531596408,1517.5482352238284,1545.0455010731202,1593.8858178386731,1635.634710299693,1658.3849574592402,1660.845290302385,1655.3747120643352,1653.36165735033,1650.7630386098856,1638.3671698732944,1633.0392677351929,1634.857445443987,1646.4500317730062,1650.7534658782624,1655.6217069324307,1674.070726630246,1688.000724339114,1690.9699561703612,1703.777546125311,1700.7816296523042,1707.390435950271,1687.2216611178874,1671.4714862032886,1683.3734868815525,1697.1070540849091,1730.5889732269563,1743.940793997357,1753.6406395415013,1763.7240887745186,1763.5030926381346,1768.6754898815882,1765.582200718267
1957,188,Osceola County,county,FL,FL,"Orlando-Kissimmee-Sanford, FL",12,97,1223.9069636811666,1229.0472848273985,1244.4385602284942,1258.3713492961265,1274.9142148739966,1284.6432400742308,1282.9268195812376,1285.1031000446444,1277.9420584105446,1284.9661600096508,1284.8742241497323,1290.0608229676477,1290.5626767571337,1296.9142240068386,1304.3030024416653,1319.7498118603814,1328.2302445334171,1332.283524090553,1336.6660557564553,1341.7715992094957,1346.6800079209534,1342.5546116082533,1344.0122274956873,1342.3128247859074,1351.9360580301889,1361.5845913572416,1377.4004012539217,1387.3195026535263,1393.7582857619998,1402.689673813809,1410.206234371739,1418.8643178868506,1425.495441189416,1425.2057463456008,1426.1030009321628,1430.2979041591134,1447.2389207630151,1457.1098560821622,1472.735628200037,1477.1275856766626,1486.1541204794978,1491.0109429995591,1494.0753262937756,1503.3214592817278,1503.8020279222058,1514.2076633304216,1518.047685380433,1526.610987288536,1530.12964704935,1531.6576576200507,1537.2440297268204,1548.1929560000804,1560.081403585429,1565.4607919995265,1568.3755216497937,1571.0171904057388,1577.2647532094802,1572.8840300766,1565.2370777550168,1555.851022265126,1554.9731782053773,1566.438699721881,1573.7449507332612,1580.6495457277033,1582.270336547885,1584.5895689310555,1589.1620639805374,1588.911286605071,1597.9737356770136,1606.7761663039782,1614.7526786954045,1622.1707328434345,1634.8316628400937,1648.8176387428048,1663.6056433883812,1684.8764646600996,1714.8192054571095,1761.018503661859,1801.6926367260835,1852.1388964748803,1889.905395656212,1935.7242294016496,1966.004774170383,1988.8168552803031,1997.8984276517451,2008.1577751774207,2030.2701035397065,2059.7279734381204,2089.9365498542497,2116.4035686533275,2145.463852197016,2164.772676797517,2157.3343766513613,2150.0208520796355,2139.7923506653624,2144.687651424174,2150.97254160978,2167.213251627675,2184.141761987201,2177.7823449096554,2182.376296022963,2180.896357774223,2186.5809476840973,2171.3423848423445,2165.223747477508,2167.0261034155897,2167.378388075768,2159.6812039346623,2155.6508358683677,2171.4043401943554,2194.0840161863907,2209.941027342531,2211.572141051102,2213.3672060016074,2216.0864310472016,2197.98358555483,2194.73530810015,2178.524489826496
219,189,Lake County,county,FL,FL,"Orlando-Kissimmee-Sanford, FL",12,69,1112.0112066647414,1115.6725079626467,1124.8371722059746,1138.818569958156,1151.9618824141012,1160.2325096281716,1163.3346746552106,1164.1311271394795,1164.3092081750306,1167.653435988187,1172.2091167357207,1180.1762898261811,1182.2117402488975,1182.207684053958,1182.436081540686,1189.5803866453368,1200.6054463070095,1208.7420625593822,1217.7183939876077,1218.9064014968674,1222.4315153581572,1229.009084839309,1229.4854909255396,1231.5283213530702,1232.0299399538233,1239.1682475079049,1246.8088531478772,1254.892900552281,1274.8571641913627,1284.275869441146,1288.4419783334736,1288.0649374148052,1300.1118764537734,1301.356992847528,1305.380995431082,1304.2108849110657,1307.8613888493664,1303.0967140792648,1305.454262679824,1323.3901068557266,1339.244227736404,1359.526441216358,1359.6920864174365,1376.042955390979,1368.2909664226804,1371.801349471349,1373.0686647976108,1373.0502526747196,1384.6641227803088,1384.2834342560288,1397.646427950267,1408.3751640929129,1420.3174890235352,1433.268615036009,1438.1789398340022,1441.06741676271,1452.427076526846,1455.88232246528,1467.5018819599056,1460.483077392331,1466.416172629917,1473.904679392167,1480.946573637458,1480.0637355015406,1473.821908008205,1481.4358312183206,1491.7700788309407,1501.589663037382,1509.1071234948324,1513.0849113150505,1510.589883994639,1511.6386117928653,1517.9953258079777,1531.092627665287,1548.2392599737937,1570.9329887765894,1608.8935857794747,1640.5859235460832,1683.8370778179435,1720.1137832783693,1763.6496351041133,1797.964581857285,1825.8541378809057,1840.0089536652572,1857.1407450811507,1879.1515049318523,1911.3423619059288,1928.837754297878,1953.3256777254417,1969.8545148253388,2003.3912400094807,2019.730141933985,2025.7427211915535,2016.0610031858464,1997.1822216403464,1989.4496180377355,1982.9564630863365,1998.264142117556,2016.44551412447,2037.8186808400644,2049.529723430921,2054.45900270238,2052.3404011717057,2070.830228113517,2084.586146662296,2093.7183148045247,2078.485789625279,2070.502045061543,2067.24078154718,2064.171127379273,2078.039530638496,2098.13798229021,2117.5468513689843,2119.7900130641488,2122.9798334569377,2126.621700655497,2138.5957747215816,2121.3078682755154
730,190,Stark County,county,OH,OH,"Canton-Massillon, OH",39,151,644.6813305895496,647.5305886350386,649.665189977946,657.7910684480124,654.9044603440879,654.4304701329285,653.8348510419629,660.5431910383649,660.8821874274065,663.7511061011915,662.8527619772693,663.4666627714729,661.3893922701061,662.9534551894669,662.3172238041909,664.2838992639684,666.6335896852441,671.8534245139019,666.6297168474049,662.9446090454327,660.9003801123216,670.4099555265676,666.6302021740188,664.1027905900113,661.0234730640133,669.038730735945,677.5452746598143,683.737769605565,689.6403164078599,697.3105507801486,699.1808860424093,697.9801849230861,694.777589217807,691.8560188278205,693.333223671999,693.8764800890596,696.1426448358521,695.9444602640501,697.5643066352012,698.3261203729115,703.1151206857222,707.4157758645925,710.7428116633051,709.7004760381486,709.138031851078,709.4250584835997,714.3501462931134,715.6990398598074,721.4200919758099,724.2631007836092,731.8067799536557,732.8502239334075,736.556945069437,733.8830821799521,735.2630567316314,733.2522681639589,732.1734512725286,731.955315056825,738.1313128547941,740.6901864775364,746.3571367476645,746.258144539171,756.1355659030527,763.3645220576237,772.0336134037705,772.6515404589499,779.3689635095539,781.6732206926167,790.5219033390975,791.2328924612264,788.4342053536013,790.7288890857753,795.584511597214,807.2876894318924,817.5980325869943,820.5369696527722,830.2188041709795,833.0463373532496,841.9398956286869,851.9320772924482,856.4654367853665,864.2884000565693,868.3183396553534,873.2930314994853,876.0851911992177,872.9071107574035,893.0944833971844,907.9929075850628,928.3587153374008,937.387837954774,952.0634129348068,956.3255583354965,959.8125820396552,957.3256987555516,962.4175159278512,958.956979604238,964.4742861240966,967.4753871415436,974.405670309102,980.6690081910704,984.6455693270152,995.8587513589462,998.6942745085892,1007.1109483782378,1005.4657189411088,1019.4271860658944,1021.1444876685308,1041.8482328303858,1039.5276818613422,1054.1733193201712,1047.321978898228,1057.3361047801752,1066.334609513485,1072.7574980470488,1078.3533578434217,1075.0436301824134,1072.2927117521454,1074.8681181181182
1638,191,Collier County,county,FL,FL,"Naples-Marco Island, FL",12,21,1672.2103639025036,1674.2192570254233,1675.0616878866508,1674.956868820647,1651.7475733218216,1656.6402310701546,1655.002561946966,1675.3157542895076,1689.8182806035777,1740.4876356620289,1776.843832814628,1798.1924286518054,1789.290606245789,1788.1286628617847,1791.9888173544668,1780.5850828418966,1751.2943659151397,1724.0288505851688,1715.521604482731,1739.1010376065014,1759.2444083773794,1791.214228172227,1820.526200908914,1834.3825733346612,1833.0945605652912,1816.4907492763648,1824.4120713905545,1830.2845383027268,1822.2275744630017,1816.553390655982,1821.139939879523,1832.651549233592,1816.38452258042,1821.484391454019,1851.4446303199272,1896.999734931328,1906.5937389993355,1909.3925406069384,1907.4857468640007,1909.9686327742077,1905.9441842834688,1903.548204338923,1900.970246845996,1910.993815162783,1922.8249990926115,1967.0087537446009,1996.8919228662808,2037.1905955272125,2019.9850487574247,2009.8704177672685,1995.9480450045253,1992.5298676991645,1972.9621854809045,1944.766840369884,1946.6774513198063,1987.101940133721,2008.511332350988,2056.485318871076,2060.3198878157787,2103.989457956942,2095.5434381441314,2108.69308466573,2068.548147884775,2034.2754737636656,2003.7978185379689,2005.3005163790735,2018.0629444957892,2051.35448751033,2094.373646508508,2151.559645210237,2180.3790344059603,2214.795081446331,2200.5046494559792,2205.601740251779,2206.020044587458,2256.132486598456,2284.145146661195,2335.0435693492,2415.8392954976284,2543.3095439730832,2669.343203446885,2750.3458943420264,2864.2737366332794,2940.634902602208,3034.079184427355,3030.8399761087007,3049.30724398413,3069.621133136629,3120.969639770266,3128.1498029046097,3113.6982575946054,3054.7283607647346,3080.5718441782524,3131.6295363232603,3265.1071650796894,3347.582108257073,3362.4684389457207,3328.9042043326403,3291.3351753436214,3267.96905655818,3235.2370666673364,3231.3336885646195,3245.387643044974,3273.973993936969,3302.4565803644987,3378.258032106812,3406.928457307839,3467.4299516272736,3431.350907724337,3407.6876713520983,3321.758467004143,3285.678309515259,3285.98462163145,3285.743295449733,3325.6081083829627,3365.6869459305963,3381.691198314997,3442.476471944497
2869,192,Washtenaw County,county,MI,MI,"Ann Arbor, MI",26,161,1333.8679058230125,1354.2124633430114,1356.7613726411323,1362.0757026254344,1376.177249931796,1383.1969321844526,1387.276189823363,1371.1660251957062,1374.4764040949738,1378.2393781834662,1392.3865653941848,1392.9157435153222,1400.4085638079391,1393.905926987664,1382.8225113894296,1378.104168524918,1388.8369204455375,1412.55739410182,1428.5784075460515,1443.59213570124,1454.3044657131245,1457.5530278701824,1457.3918151183093,1451.9073909512497,1451.4001136736426,1452.721911664639,1458.7493353660475,1464.25936968711,1484.161163302266,1498.3299965965075,1512.3104985367645,1511.916081219954,1518.2449892413138,1518.2525224502351,1516.067408174627,1512.9858769497828,1514.192555197191,1526.529317611092,1541.937585481525,1552.6883239943102,1560.6678275377149,1564.054619398173,1571.3278370114522,1563.8995453246234,1563.2661140590194,1561.1824007052192,1563.354129117431,1563.2020925305328,1588.3958246269451,1608.5051554048996,1622.396900230116,1616.788792471057,1612.1782299455438,1619.3983564399653,1612.1716191784844,1619.954964001677,1614.5802351272237,1625.8178903287974,1617.7759921943286,1618.3414961431376,1611.2111340971735,1630.4687932163451,1635.3355893529674,1636.0342823175322,1627.518904857594,1637.4794792756338,1644.3132352875966,1637.0970797232078,1629.5940451260994,1629.623270402415,1639.663203863326,1635.215777210887,1654.7949584269318,1674.5780076298718,1692.1711884792496,1706.9308049043907,1711.5791985672613,1735.2962103893483,1747.0021905124,1784.2297480862364,1806.5903181682024,1804.8335474259984,1799.7551491852548,1804.4839148237936,1823.1598014380031,1830.7718079968613,1847.1128811571768,1872.756771872072,1909.583294610524,1934.5036264792063,1969.0900556095276,1989.08580487462,1995.8709181781412,1971.9561042733585,1961.1715675788696,1961.6624322549517,1972.9828796141392,1975.594219781825,1977.5905962965649,1987.0902632820764,1999.5677211605127,2012.357312127088,2033.7710358425031,2036.3839478766383,2043.2458600032423,2052.206625169252,2070.596203977728,2069.309602958398,2060.308527117123,2068.562474129923,2091.356368110944,2104.5570760858664,2110.680333670608,2114.9701019502336,2128.7681019011634,2137.2486424869708,2150.530557217412,2157.1541694996886
1146,193,Lehigh County,county,PA,PA,"Allentown-Bethlehem-Easton, PA-NJ",42,77,1085.2358293146474,1086.8885497404392,1080.0428781750272,1076.395407223183,1078.6576283665229,1087.207848355868,1096.3661469922338,1103.3712397183117,1104.648857651095,1103.3347645373512,1095.0307811594955,1094.10787945867,1100.4955088301158,1107.828404679141,1114.536701195654,1109.6057087070965,1113.8455085141857,1111.147044941781,1117.0043622550418,1121.2169119557366,1126.719162392705,1121.9345731915662,1119.6905255233405,1121.2038025275904,1129.3972564917003,1134.9051918418395,1145.659097128368,1148.43905830042,1157.51217572247,1155.917053580138,1161.139744835977,1161.9756132035272,1161.7578879241642,1161.1237098458714,1164.8555363464895,1172.8851284253603,1177.336051130779,1180.640285375606,1185.719177857898,1194.0614259429424,1200.463498194572,1204.2641284408862,1208.4518583432157,1213.8969818000676,1218.2376529928529,1218.7864168685196,1213.143570930523,1205.5107238195214,1206.7000546764684,1211.8951244974558,1224.585351344768,1234.1892121073847,1244.8194851997855,1252.1596133259752,1257.1545158615204,1261.6277628061396,1264.595307375244,1261.965152143121,1263.0112923004922,1254.3638573245596,1261.9729412675908,1262.1620994286643,1273.6422789787678,1279.5344715528747,1283.9285181892803,1289.5178129581188,1295.603070421388,1315.8671272834106,1337.7620750261326,1353.373285879625,1356.9836123876817,1361.052379666894,1363.0989179122198,1374.4180145683304,1384.9377425298906,1409.207871357867,1440.864127067782,1486.1953052863755,1525.4748343969895,1546.2020950808746,1553.5691106087918,1560.3225340485412,1577.670036784637,1584.908785129321,1607.9994116520602,1616.6147860657684,1632.3735707750243,1635.002330951652,1654.0034189550236,1670.979520237049,1678.397634280517,1677.447391403285,1669.7452502910892,1661.2335112185722,1646.304470916186,1644.9271182737014,1652.2494773662245,1662.3601879032967,1677.2827723904638,1686.0659813528082,1701.4779646352897,1704.4212501564175,1719.5555589322098,1736.8014113426352,1744.8435739160864,1745.9563859618984,1725.7442200818878,1718.3784659755909,1715.9338839299437,1723.2690578767972,1730.4492494689966,1733.3110852660066,1755.266868534619,1778.7995558151515,1801.2013094651836,1809.9558400482192,1813.809867468294,1818.558348429952
1161,194,Marion County,county,FL,FL,"Ocala, FL",12,83,808.9187373879384,811.6094043403878,822.2953750725118,825.7394624958314,838.3901612780469,841.0183703257615,845.1577297903672,841.1376908366907,838.6206684422925,843.4716159136862,849.7828327211107,852.9993997296402,849.4927873939785,850.4961156202328,860.5274998595168,874.5393999235737,881.6649666548301,882.3821958624588,877.9738712470511,877.1754491170487,887.3696037884785,888.5409091748061,895.9571611116941,889.1242610999191,894.028172156936,895.6658587190444,908.3961707841408,916.0509953094156,921.5469522157858,930.5202182669016,938.2863314603655,946.5424920759566,947.1850048679072,956.2336365770892,961.432331803658,960.8161198004836,960.9102866955704,961.223567432606,975.9998692147418,985.8935369825948,996.675967119612,995.1664940689708,996.0373452687584,996.5704238589284,997.6428255536875,1000.8431506119896,993.9923594977846,995.4630430184504,998.4583660631804,1014.4849070398302,1027.620861426227,1033.8677522276082,1043.5023710797757,1040.960013693892,1047.210757128897,1044.0689526921935,1047.3791447722956,1049.8640494011856,1051.2610044671765,1054.2012817611314,1058.8405846252715,1066.2839700401532,1074.4729869159503,1074.7088256321522,1081.136981891992,1099.092801973464,1115.7370226299856,1131.335325872221,1140.9610768438583,1150.621647912296,1163.7867654236652,1182.3448710576954,1193.3527060944157,1197.843062744937,1186.763755797942,1201.0103302645557,1217.8432627324094,1254.7260129339586,1280.8661943831464,1330.9929401059292,1359.569289166876,1398.524634013378,1408.894574545567,1433.1121788363628,1444.1607114010496,1457.4837660324652,1477.2097476367298,1496.4026363636308,1520.5347913313587,1530.2923287734322,1539.118637394683,1530.5067895375764,1528.670114997964,1520.888856122093,1528.894202852385,1523.8348793602247,1533.981592290663,1538.0488709632116,1551.7385779264912,1556.2281446163,1567.1042937308007,1566.1272777717395,1562.2986079557097,1545.4313686711312,1544.2538288267554,1544.1779937373003,1554.220902028396,1548.4820086263107,1542.8419979810228,1540.0456052339305,1538.3374081807412,1558.6494766389287,1569.0479078652622,1585.7369387678498,1586.5498039019776,1584.3835964507066,1595.4066903046566,1597.380251117991
2151,195,Brazoria County,county,TX,TX,"Houston-The Woodlands-Sugar Land, TX",48,39,1199.035037710335,1198.545136885088,1213.2986599166609,1217.8956573431724,1224.9984714728964,1230.0293063379486,1234.7512871695603,1240.768385109625,1242.101605834096,1242.5175539788172,1240.416343463996,1237.0804112596288,1228.475643044904,1230.4364564243367,1239.6197284878726,1247.660212814524,1259.5605142394668,1257.1572504676142,1258.13571117398,1247.4557577203225,1243.333156751859,1246.5131121093336,1259.94498502539,1266.4652610171445,1263.103442110077,1258.5816326494687,1269.9546382294304,1277.918522396458,1283.4906551040035,1271.7994155012696,1259.821392656718,1250.4592005761417,1253.9367610916454,1264.6132072964592,1269.7715693937469,1277.729712922415,1289.4680300791952,1292.6439520604345,1291.1982129121295,1287.587713158649,1296.158227533205,1300.607816581443,1295.8422126755877,1288.441780517858,1279.352382400609,1290.162170906966,1297.4140733972167,1299.9061656891545,1294.588960463367,1294.839799115578,1307.003563183992,1300.1114185432327,1303.5693853314883,1300.7288950205957,1313.879633123801,1315.5192526388414,1316.7202829450448,1322.4351635332005,1325.7307617882211,1335.9101323200273,1338.3074517567525,1342.3681644472003,1340.1236624723151,1331.816694299558,1322.7205583897032,1318.7970834813866,1323.4962319385888,1335.2732014310543,1335.8304122471627,1338.335858420415,1338.009391489299,1336.1301885212797,1338.8552054528018,1333.515118649055,1344.9282042899135,1357.0799682677966,1383.7740160916817,1411.3805046948744,1434.2934760942342,1449.7493731154268,1455.6937950379274,1462.3163792121286,1473.2350884171258,1479.4795560979462,1485.4827357829136,1484.9566796972028,1492.8801038949284,1507.7080633598011,1519.522970947216,1531.334231841699,1542.3683718116238,1551.888733448055,1550.63345900655,1542.8997317048995,1536.4163922857867,1541.7913009362114,1544.3773810355322,1551.25773602221,1568.6301210569231,1584.426738253164,1595.701650471301,1591.824119075923,1583.5138815210237,1583.223627219044,1585.17901565988,1582.809163556694,1578.957175039098,1567.040876661238,1565.1967301040816,1573.2571847305787,1591.1903089297944,1616.1561212104016,1624.5902330424926,1629.6901554329113,1623.638480780629,1626.7229162465123,1631.738484742,1636.054442339454
98,196,Bell County,county,TX,TX,"Killeen-Temple, TX",48,27,859.7692723723974,862.1861285678553,864.9776263683631,864.7468990003683,866.3472695299846,868.5896415366902,869.8283754919779,869.7265981254953,866.6206805571468,864.2526947613694,864.1170825172372,865.4127678939711,868.1918659278039,870.0291838356643,870.9549419170518,869.4712398850618,870.1714410757778,872.7454868311252,878.0932952576973,879.4205895839619,879.0367890863338,876.4510221953711,876.4915717584045,878.1726145513692,878.7879938682928,880.7263339309413,884.1521270579544,889.0239666085054,890.6993399338758,891.5549570307795,890.8947689283532,891.339844143826,890.4992451292941,891.0119413244715,891.5201549556756,893.4986807636137,894.8955553445196,897.2264583839475,900.3934469313626,906.3540148102912,909.766576059364,912.8183473518568,911.5896885098272,911.7970913333796,912.3088577890592,915.8650691326512,920.0421765964446,923.592178418909,926.6678383858977,932.0501101939304,939.1107890294144,948.5755772151792,956.283110861936,962.5267733019743,966.5489285380072,967.4148480921264,965.415780630026,963.0232404948888,963.7382325221058,965.7966090054052,968.553103869074,973.664633989218,975.7786281002516,983.994132403164,987.0044225520488,999.0592503008604,1008.77141738603,1024.732864727421,1037.2867405837558,1050.6551171057542,1057.925516408411,1063.381830137713,1060.019247478713,1070.8994360385666,1081.8560410581151,1115.4025360954824,1142.1112465094343,1177.4688354923594,1203.535038115066,1229.223232658013,1252.436230304436,1271.448455976656,1284.3474464142614,1292.3817935619516,1289.7746634158025,1292.0912323404982,1300.3271997096126,1322.5598386894944,1337.129690598082,1348.375907420782,1354.999896653494,1362.6134189710278,1362.3681450819556,1352.8447004314216,1344.6254533342142,1341.8836946999156,1342.0130148670778,1347.636598146024,1349.2372881093147,1355.3004760758668,1357.8072310502896,1367.1047346849032,1366.1091784612015,1369.5487428821891,1368.7632299202337,1375.9065217649977,1366.9885917045233,1364.8988833718438,1356.466066513931,1362.1038146200617,1362.599742524436,1365.949083078826,1366.1868699843658,1369.3025983829484,1370.0950054716443,1370.8924645605462,1369.2364029916412,1371.1464725881854
2323,197,Hamilton County,county,TN,TN,"Chattanooga, TN-GA",47,65,872.7626785924252,876.4085439417076,881.1961885096731,869.0153073420662,868.623922287861,872.7582229450021,891.0469272015717,888.5862701538014,897.6375161689543,900.1061550173584,905.2778330947508,894.8673922490062,905.0011366890944,908.100237432232,933.7785683012356,928.5660755263192,939.1605235905324,923.4194899610734,930.1912555154078,921.0769306440768,919.4572568243052,925.1926582063678,924.5471334380308,924.45308360999,923.2900676115714,941.1253169942804,950.6405127872991,954.0179406833468,954.0469468898978,960.3139507618088,966.7317006222688,966.4753215579476,966.4833842903552,963.6820404137064,959.2365511344026,971.8039628664036,981.9448042457944,995.6295883807156,998.3896425866384,1003.0509080227832,1014.8518915509987,1018.7959001837338,1019.2333433720112,1016.3342841524528,1011.9706910716552,1015.293593216886,1025.4079428388668,1034.3146395563322,1042.9987712037566,1044.0793758170068,1055.026831893296,1064.2406868528246,1075.7384295106235,1080.0385459936474,1079.038372738485,1079.650361093918,1077.1928679989735,1072.132252649305,1066.6431679481489,1073.7046348960312,1084.4354690487412,1090.925757077941,1092.1137494957557,1108.550606866054,1119.912956701624,1125.3604660612014,1121.740132439733,1129.7369651517383,1142.9002219146223,1152.9301878606448,1157.5333744784152,1163.2305113085597,1166.269754854979,1167.6248500368513,1171.0419020885374,1200.7926768402665,1237.4215308290634,1267.575153769509,1283.1934020885465,1295.6148886016017,1317.3380485103405,1334.0685058845115,1349.9594765319234,1367.4354383052928,1375.518976849538,1389.4361222791742,1402.3991655592226,1423.5240593590445,1445.5925096542558,1457.4189257425458,1457.3041653665366,1454.7919500896846,1459.4226790546106,1463.831952188351,1466.2965868572287,1451.029547883259,1464.3884698048644,1464.8112375100932,1486.1448040236985,1490.322236811261,1501.8265879806006,1512.3142531117053,1523.3090107051507,1532.0898365229575,1534.8778286629283,1531.4150713990175,1530.9317663692038,1526.5436286209708,1533.081321339335,1532.5372246240836,1535.975907235039,1545.3522468414778,1564.31942918405,1575.3056530446536,1576.716283963675,1576.5135366723523,1581.585949702865,1568.8269481451318
